mpid,formula
mp-1025386,Hg1P1Pt5
mp-1025387,Tb2O6
mp-1025389,Lu4Al8Ni4
mp-1025395,Ho4Te12
mp-1025396,Nb2Tl6Se8
mp-1025397,Ge4Ru4
mp-1025406,Li2P6
mp-1025409,Tm4Pt4
mp-1025415,Ce4Pd28
mp-1025418,La4Te12
mp-1025424,Tm4Mn4Si8
mp-1025431,Sm4Pt4
mp-1025433,Ho4Ga8Ni4
mp-1025437,Ce1Bi2Se1O4
mp-1025438,Lu4Pt4
mp-1025441,Ta4Al2C2
mp-1025443,Th2Cd6
mp-1025444,Er4Pt4
mp-1025445,Ce2Al4Pd10
mp-1025446,Ce4Ga8Ni4
mp-1025447,Tl1Cu4Se3
mp-1025448,Y4Pt4
mp-1025449,Tb2In2Pt4
mp-1025455,Li2Nb4O2
mp-1025457,Hf2Al10Ni4
mp-1025458,Sm4Al8Ni4
mp-1025461,Pr2Br2O4
mp-1025468,Ce4Au4
mp-1025473,Li4Nd2Ge2
mp-1025478,Tb2Au6
mp-1025482,Dy4Te12
mp-1025483,Er2O6
mp-1025485,La4Zn8Co4
mp-1025489,Sm4Si4
mp-1025493,Ho2Cl2O4
mp-1025494,Eu2Cl2O4
mp-1025496,Li2Nb2Se4
mp-1025497,Al2V4C2
mp-1025498,Tb4C2Br2
mp-1025503,Cr6Co2
mp-1025504,Tm4Ga8Ni4
mp-1025508,Er4Ga8Ni4
mp-1025510,Fe2Cu4Si2Se8
mp-1025511,Nd2Br2O4
mp-1025513,Zr4Ge4
mp-1025517,Ti4In2N2
mp-1025521,Ce2Si4Ru2
mp-1025525,Dy2In2Pt4
mp-1025526,Lu2Au6
mp-1025536,Pr4Ga8Ni4
mp-1025537,Tm4Te12
mp-1025545,Eu2Br2O4
mp-1025551,Ga4Pt4
mp-1025552,Lu4Ga8Ni4
mp-1025554,Pr4Si8Ag4
mp-1025558,Ce4Ni4Sn8
mp-1025564,Lu2Al4Pd10
mp-1025571,W3S6
mp-10256,V2Te2
mp-1025656,Mo1W2Se4S2
mp-1025682,Te4Mo1W2Se2
mp-1025841,Mo2W1Se4S2
mp-1025895,Te2Mo1W2Se2S2
mp-10259,Zr2Ni4P4
mp-10260,Ni12Sb4
mp-10261,Ti4Ni8Sb4
mp-10264,Ni6Te6
mp-10266,Zn1Fe3C1
mp-1027,Hf1Rh3
mp-10270,Sc1Co3C1
mp-10271,Zn1Co3C1
mp-1027132,Te4Mo3W1S4
mp-10275,Er3In1C1
mp-1027645,Mo3W1S8
mp-10279,Ho3Ga1C1
mp-10280,Nd3Ga1C1
mp-10283,Sm4Si12Ni4
mp-1029248,Te2Mo1W3S6
mp-1029309,Na2Hf1N2
mp-1029313,Na2Ru2N2
mp-1029330,Hf2Se1N2
mp-1029385,Li2Sn1N2
mp-1029387,Ta4Zn8N12
mp-1029396,Sr2Hf2N4
mp-1029422,Nb4Zn8N12
mp-1029626,Ba6Ir2N6
mp-1029845,Na24Mo16N40
mp-10299,Ca24Pd6O36
mp-1030,Sb4Pt28
mp-1030160,Te6Mo3W1Se2
mp-10308,Ho8Ge8Rh4
mp-1031,Gd1Cd1
mp-10311,Zr4V4Ge4
mp-1032,Ta8B4
mp-10340,Na4Ge2Te2O12
mp-10341,Sr1Ge1Te1O6
mp-10343,Sc4B2C4
mp-10351,Tm3Ga1C1
mp-1036,Np8Ru16
mp-10365,Mn2Co2Si2
mp-10366,Nb4Co6Si2
mp-10367,Hf4Sb4Rh4
mp-1037,Pr1Pt5
mp-10371,Cr4Ga2N2
mp-10373,Cr3Pd1N1
mp-10374,Cr3Pt1N1
mp-10376,Cr3Sn1N1
mp-10379,Hf3Cu4Ge2
mp-10382,K2Eu2P2Se8
mp-1038715,Ce1Mg1
mp-10388,Nb10P8Pd8
mp-1038829,Mg1Cd1
mp-1038834,Mg4Bi2
mp-1038837,Ce1Mg3
mp-1038876,Ce3Mg1
mp-1038934,Mg1Al1
mp-1038976,Ce1Mg5
mp-1039,Mg2Te2
mp-1039019,Mg1Al1
mp-1039058,Mg4Bi8
mp-1039073,Mg3Bi1
mp-1039084,Ce5Mg1
mp-1039106,Sn1Bi1
mp-1039121,Mg2Cd2
mp-1039148,Ca1Mg1
mp-1039154,Mg1Bi1
mp-1039269,Ce4Mg2
mp-1039344,Sn6Bi2
mp-1039345,Ce4Mg8
mp-1039347,Sn2Bi6
mp-1039355,Ce2Mg4
mp-10394,Cr2Co2Ge2
mp-1039581,Ce2Mg2
mp-10405,Yb1Al2Si2
mp-10412,Mn4Sb8S16
mp-10422,Na1Au1C2
mp-10434,K8U4Te12
mp-10435,Y1Al2Si2
mp-10436,Tb1Al2Si2
mp-10437,Ba2Cu4Se4
mp-1044,U1Ir3
mp-10445,Sc6Fe1Te2
mp-10446,Sc6Ni1Te2
mp-10450,Pr4Al4Ge4
mp-10453,Lu2Si4Ru4
mp-10457,Hf4Si4Pd4
mp-10468,Ce3B3Pt6
mp-10469,Nb4Si4Pt4
mp-10470,Nb4Si4Rh4
mp-1048,Ti2Ni2
mp-10500,Ho20Ni8Sb4
mp-10503,Mg4B16Os12
mp-1051,Er9Ni27
mp-10516,Dy6Fe1Te2
mp-1052,Na8Au16
mp-10523,Ce4Si4O16
mp-10527,Y4Al2Si4
mp-10528,Ho4Al2Si4
mp-10529,Er4Al2Si4
mp-10530,Tm4Al2Si4
mp-10531,Lu4Al2Si4
mp-10532,Yb4Al2Si4
mp-10554,Ca3Tl1N1
mp-10555,Ba4Li2Re2N8
mp-10558,La6Nb4N12
mp-10559,Gd3Au1O6
mp-10560,Sm3Au1O6
mp-10569,Yb4Si4Ir4
mp-1056985,Ti1Pd1
mp-1057,Al3Ni2
mp-1057084,N4Cl4
mp-1057125,K1S1
mp-1057320,Ni1Hg1
mp-1058,Pd2F4
mp-10580,La1Al2Ge2
mp-10581,Nd1Al2Ge2
mp-1058151,N1Cl1
mp-1058331,Cs1Se1
mp-1058490,Eu1In1
mp-1058499,Rb2P2
mp-1058887,Tl1C1
mp-1059,Nd1Cd1
mp-1059160,Br1N1
mp-1059242,Cl1O1
mp-1059264,K4Ge4
mp-1059462,Mo1N1
mp-1059552,Sm1Bi1
mp-10596,Fe1Ir3
mp-1059765,Co1Br1
mp-10598,Cu2Sn2
mp-1059879,Cs1N1
mp-1060502,Ag1Cl1
mp-10606,Sm3Tl1C1
mp-10607,Lu3Tl1C1
mp-10608,Y3Sn1C1
mp-1060884,U3Cd3
mp-10609,Lu3Sn1C1
mp-1060962,Tl1C1
mp-1061,Pr8Pt16
mp-1061123,Ti1Al1
mp-10614,Sr1Li1P1
mp-1061691,Mg2Ni4
mp-1061766,Ce1Ni1As1
mp-1061855,Dy1Hg2
mp-1061865,Te4N8
mp-1061979,Tb2Pd4
mp-1062,Ce1Mg1
mp-1062072,Y4Mn8
mp-1062078,Er2Pd4
mp-1062162,Mn4Ni4Ge4
mp-10622,Pr4As4
mp-1062206,Nd1Cd2
mp-10623,Th4Sb4Rh4
mp-1062345,Li8N4
mp-10624,U4Sb4Rh4
mp-1062510,Nd2Pd4
mp-1062597,Ho2Pd4
mp-10626,Yb2Si4Rh4
mp-10627,Sr1S1
mp-1062795,Co4S4I4
mp-10628,Ta1S1
mp-1062805,Ba2Sb4
mp-1062817,Tc4N8
mp-10629,Tb8S16
mp-1062974,Pr2Pd4
mp-1062984,Th2Co4
mp-1062988,Th2Fe4
mp-1062989,Ce2O4
mp-1063003,Os1N2
mp-1063016,Sm2Pd4
mp-1063020,Mg2Nb4
mp-1063118,Si4O2
mp-1063133,Ca2Pd4
mp-1063156,Er1Cd2
mp-1063174,Gd2Au4
mp-10632,Tl1S1
mp-1063224,Ho2Hg4
mp-1063239,Dy2Pd4
mp-1063255,La2Pd4
mp-1063280,La1Hg2
mp-10633,Tm8S16
mp-1063311,Eu2Pd4
mp-1063495,Hg1Br1N1
mp-1063517,Yb2Pd4
mp-1063522,Ce2Pd4
mp-1063566,Mg1Sc2Ru1
mp-1063607,Cr3Pd3O6
mp-1063610,U1V2
mp-1063755,Bi4Se4
mp-1063914,V4Fe4Co4Ge4
mp-1063927,Ti3S6N3
mp-1064161,Na1N3
mp-1064228,Ti8Al4Co4
mp-10643,Sm2Se2
mp-1064367,Ba2Pd2
mp-10644,Ta2Tl6Se8
mp-1064405,Zn2Bi2
mp-1064427,Gd2Br2
mp-1064469,Yb2Ni2C4
mp-1064484,Na3Cl1
mp-10645,Tb2Se2
mp-1064554,Bi2Rh2
mp-1064690,Nd1Ru3
mp-10647,Tl1Se1
mp-1064703,Sr8U4Ni4
mp-1064719,La4Ni4
mp-10648,Yb2Se2
mp-1064814,K4C4
mp-1064843,Eu1Tl3
mp-1064861,Ga1C3
mp-1064892,Zr8Ti4Al4
mp-1064981,Hf4Co4
mp-10651,Yb4Si4
mp-1065115,Mo4Pb4
mp-1065146,Ti2Si2
mp-10652,Sm1Te1
mp-1065288,Gd4In4Au8
mp-1065290,Nd1Rh3
mp-1065301,Tm4Ga4
mp-1065359,Ga1Fe1Ni2
mp-1065428,Rb3Re1
mp-1065540,Al1C3
mp-10656,Tm2Te2
mp-1065668,Gd2Ni2C4
mp-1065741,Nb1Fe3
mp-1065753,Mn1Ga1Fe2
mp-1065783,La1Rh3
mp-1065811,Sn1O1
mp-1065860,Sb2S2
mp-1065918,Mn8Cu4Ge4
mp-1065933,Y2I2
mp-1065995,Zr4Pt4
mp-1066006,V4Fe4Co4As4
mp-1066274,Pt2Pb2
mp-1066577,Np4Pt4
mp-1066581,V4Ga4Fe4Co4
mp-1066583,Tl4Re4
mp-1066609,V4Fe4Co4Si4
mp-1066751,Sr8U4Mn4
mp-1066774,Rb3Os1
mp-1066783,Zr2Br2
mp-10668,Yb2Si4Ag4
mp-1066821,S2N2
mp-1066872,In2O2F4
mp-1066921,Mn1Ga1Ni2
mp-1066975,Tm4Si4
mp-1067129,V1C3
mp-1067139,N6F6
mp-1067260,Ca8W8
mp-1067281,Rb3Pt1
mp-10674,Sm3Al1N1
mp-1067451,Tc2B2
mp-10675,Ti3Al1N1
mp-1067509,Al4Cu4S8
mp-1067556,Al4Cu4Se8
mp-1067743,Yb2Co2C4
mp-10678,Au2Se2
mp-1067817,Sr8U4Co4
mp-1067840,Eu1Mg2Fe1
mp-1067900,V8Ni4Sb4
mp-1067935,Ho4Sb2O4
mp-1067937,Ho4Bi2O4
mp-1067974,Zr2Cl2
mp-1068010,Ba2Mn4Bi4
mp-1068011,Sr1Al1H3
mp-1068021,Sm1Mg2Bi2
mp-1068024,Ho4In2Ni4
mp-1068042,Yb1Mg2Bi2
mp-1068048,Ba2Sn6Au2
mp-1068052,Sm1Mg2Sb2
mp-1068053,Ca4Ag2Pd4
mp-10681,B2Au1
mp-1068157,Sr4Cd2Pt4
mp-1068167,Sr4Ge4Pb2
mp-1068217,Tb4Ni4Sn2
mp-1068243,Lu4In2Ni4
mp-1068248,Eu2Cr4As4
mp-1068250,Ca2Fe4Si4
mp-1068256,U2Si6Ir2
mp-1068283,Tm4In2Ni4
mp-1068286,Ca4Cd2Pd4
mp-1068300,Ca2Fe4As4
mp-1068325,Sr2In4Hg4
mp-1068348,Tm2Au8
mp-1068359,Cd2Br4N4
mp-1068364,Ce2Si6Os2
mp-1068377,Cs1Eu1Cl3
mp-1068387,La2Ge6Ru2
mp-1068389,Sn1C1Cl3
mp-1068398,Eu2Ge4Au4
mp-10684,Ca1Te1
mp-1068422,Eu2Ge6Pd2
mp-1068431,Yb1Zn2Sb2
mp-1068446,Sc2Au8
mp-1068489,Pr4Ni4Sn2
mp-1068577,Zr1Pb1O3
mp-1068587,Y2Si6Ir2
mp-1068588,Tb2Si6Ir2
mp-1068639,Sm2Si6Ir2
mp-1068653,Ca2Si6Ir2
mp-1068685,U4Pt2C4
mp-1068715,Eu2Ge6Ir2
mp-1068732,Th2Si6Ru2
mp-1068746,Tl1H1Pd3
mp-1068773,Lu2Au8
mp-1068775,Nd2Si6Os2
mp-1068782,Sm2Si6Os2
mp-1068786,In1Co3N1
mp-1068795,Ni1N1F3
mp-1068797,Nd2Ge4Au4
mp-1068803,Yb2Ga8
mp-1068807,Eu2Si6Rh2
mp-1068827,Tb2Si6Rh2
mp-1068843,Sm4Bi2O4
mp-1068869,Th2Si6Ir2
mp-1068906,Ce2Si6Ir2
mp-1068908,Ce2Ge4Au4
mp-1068941,K4Pd2S4
mp-1068954,Tb4Bi2O4
mp-1068977,K2Pd1C2
mp-1069,Hf4Si8
mp-10690,Eu2Co2Ge6
mp-1069004,U4Os2C4
mp-1069054,Fe2N4Cl4
mp-1069055,Cu2Br4N4
mp-1069079,Fe1Bi1O3
mp-1069083,Mn2Cl4O4
mp-1069105,Co2B4Mo4
mp-1069147,Pr2Fe2Ge6
mp-1069160,U4Ru2C4
mp-1069166,Mn1N1F3
mp-1069204,Nd2Co2Si6
mp-1069250,Hg1N1Cl3
mp-1069270,Zn1Ni3N1
mp-1069273,Gd3Al1N1
mp-1069296,Eu3In1O1
mp-1069297,Tb4Al2Ni4
mp-1069346,Pr1V1O3
mp-1069375,Nd2Al6Cu2
mp-1069383,Eu1Zn2P2
mp-10694,Sc1F3
mp-1069461,Ho2Si6Ir2
mp-1069477,Gd2Si6Ir2
mp-1069520,Zr4Cu2H4
mp-1069526,Ce3In1C1
mp-1069558,Ce2Se1N2
mp-1069561,Dy4Bi2O4
mp-1069604,Ca2Si6Pt2
mp-1069611,Tm4Al2Ni4
mp-1069613,Er4Bi2O4
mp-1069658,Eu2Ge6Rh2
mp-1069697,V2Au8
mp-1069706,K4Pd2Se4
mp-1069707,Eu2Si6Ir2
mp-1069708,Ba2Ge6Ir2
mp-1069723,U1Cu2As2
mp-1069751,Pr4Os6
mp-1069774,U1B1Rh3
mp-1069790,U4Rh2C4
mp-10698,Ba2Ge4Rh4
mp-1069801,Ho4Al2Ni4
mp-1069811,Hf4H4Pd2
mp-1069819,Sn2N4F4
mp-1069825,Pr2Al6Cu2
mp-1069855,Co2Cl4O4
mp-1069882,La2Si6Os2
mp-1069898,La2Ge6Os2
mp-10699,Lu1Rh3C1
mp-1069950,Pr4Al2Ni4
mp-1069956,Ca2Si4Rh4
mp-1069983,Al3Ru2
mp-10700,Mg1Ni3C1
mp-1070063,Ce2Al6Au2
mp-1070103,Hf4Pt6
mp-1070124,La2Si6Rh2
mp-1070137,Ba2Si6Pd2
mp-1070146,Dy2Si6Ir2
mp-1070147,Cd2N4Cl4
mp-1070238,Th2Si6Rh2
mp-1070242,Mn3Cu1N1
mp-1070247,Ba2Ge6Rh2
mp-1070264,La2Ni2I1
mp-1070267,Ba2Zn4Si4
mp-1070275,Al3Tc2
mp-1070369,Nd2Si6Ir2
mp-1070391,Ti4H4Pd2
mp-1070394,Ce2Si6Rh2
mp-1070400,Ba2Ni4As4
mp-1070507,Lu4Al2Ni4
mp-1070572,Th2Si6Os2
mp-1070583,Er2Au8
mp-1070601,La4Bi2O4
mp-1070603,Sm2Si4Ir4
mp-1070631,Sm4In2Ni4
mp-1070646,Dy4Al2Ni4
mp-1070662,Gd4Bi2O4
mp-1070735,K2Fe4Se4
mp-1070737,K3C1O1
mp-1070761,Ni2B4W4
mp-1070789,Cr2Au8
mp-10708,Pr1Rh3C1
mp-1070808,Ba1Ti2Bi2O1
mp-1070837,Tb4Mg4Co16
mp-1070844,Th4Pt8
mp-1070852,Yb2H2Cl2
mp-1070857,Nd2Si2Ni8
mp-1070859,Tb2Si2Ni8
mp-1070860,Eu2H2Cl2
mp-10709,Re4C4
mp-1070907,Hf2Sb3Pd1
mp-1070917,Nd4Co4Si2C2
mp-1070955,Sm2Si2Ni8
mp-1071036,Tb2Sc2Sb2
mp-10711,V3Si6
mp-1071127,Ca6Ge3Pd9
mp-10712,Sc1Rh3C1
mp-1071208,La1Al2B1Os2
mp-1071216,Pr4Co4Si2C2
mp-1071230,Zr2Sb3Pd1
mp-1071252,La1Ga2Rh3
mp-1071272,Ce1Al2B1Ru2
mp-1071278,Ca4Sn4Au4
mp-1071283,Nb16Fe8
mp-1071351,U4Te4P4
mp-1071360,Fe2Se2N2
mp-10714,Tm1Rh3C1
mp-1071438,Gd4Ni16Au4
mp-1071448,Ce4Ga4Co4
mp-1071453,Nd8Bi4
mp-1071459,Gd4Zr4Sb4
mp-1071468,Tb4Mg4Sn4
mp-1071473,Tb2Ge10
mp-1071492,Er4Sn4Ge4
mp-1071506,Gd4Al2Ni4
mp-1071536,U2Sn2Au2
mp-1071555,Yb2Ag2Bi2
mp-1071567,Gd4Sn8
mp-1071588,Zr4H6Pd2
mp-1071595,Pr2Sn2Au2
mp-10716,Yb1Rh3C1
mp-1071623,Cu4Sn4Au4
mp-1071675,Gd4Si4Pt4
mp-1071694,Tm2Zn2Ga2
mp-1071698,Eu4Au8
mp-1071731,Ho2Si2Ni8
mp-1071766,Zr1Ta2N3
mp-1071777,Sr2Al4
mp-1071791,C2N2Cl2
mp-1071811,Dy4Cd4Ni16
mp-1071818,Tm2Co4B4C2
mp-1071839,U4Cu16Au4
mp-1071848,Pr8Sb4
mp-1071862,Y2Al2Zn2
mp-1071877,U4Cu16Pd4
mp-1071890,Nd4In4Pt16
mp-1071985,Ce2Sn2Au2
mp-1072004,U2Co2Ge2
mp-1072011,Ho2Cu2Pb2
mp-1072023,Cr4Pb8
mp-1072024,Tm4Al4Ge4
mp-1072041,Gd4Cu16Au4
mp-1072051,Tb1B2Rh3
mp-1072076,Fe8Ni16
mp-1072082,Yb2Fe2Si2
mp-1072085,Ce2Si10
mp-1072087,La4Au8
mp-1072097,Gd4In4Pt16
mp-1072104,Ge2O4
mp-1072167,Eu4N8
mp-1072181,Fe4Sb8
mp-1072182,Ho1B2Ir3
mp-1072185,Pr2As2Se2
mp-1072255,Sc4Ni16Au4
mp-1072256,Hf8Ge4
mp-1072320,Hg2S2Br2
mp-1072340,K4N1O1
mp-1072381,Lu4Ni16Au4
mp-1072398,Mn4Cu16Sn4
mp-1072399,Be20Pt4
mp-1072419,Sm2Ge10
mp-1072429,Ga16Ru8
mp-1072437,Y2Si2Ni8
mp-1072444,U4Pt20
mp-1072518,In8Cu4
mp-1072537,Ce2Si2Ni8
mp-1072543,Zr2N4
mp-1072553,Tm4Cd4Ni16
mp-1072579,Th1Co5
mp-1072580,Ce4Si4Pt4
mp-1072586,Sm4Cd4Ni16
mp-1072598,Er4Cd4Ni16
mp-1072629,Pu1B2Ru3
mp-1072633,Li1Ti1Se2O2
mp-1072645,Si8Os4
mp-1072729,Tm2Te4
mp-1072744,Hf8Bi4
mp-1072756,U2Cu2Sn2
mp-1072798,Er2Al2Zn2
mp-10728,Pd4O4
mp-1072852,Cd2B4
mp-1072880,Nd12Fe6
mp-10729,Pd4O2
mp-1072944,Sc4Cu16Sn4
mp-1072971,U2Ti1H3
mp-1072982,Gd4Ge8
mp-10733,Sm2O3
mp-10735,Zr4O2
mp-1073635,Mg2Si8
mp-10738,Sm1P1Pt1
mp-10739,Ti3P3Ru3
mp-10744,Si6Pt4
mp-10746,Mg4Cu6Si2
mp-1075904,Eu1Fe1O3
mp-1075911,Rb1Nb1O3
mp-1075921,La1Ni1O3
mp-1075930,La4Sm4Co8O24
mp-1075961,La14Sm2Co10Cu6O48
mp-1075973,Sm1Mn1O3
mp-1075975,Eu1Co1O3
mp-1076,K1B6
mp-1076063,Sm8Co8O20
mp-1076070,La1Cu1O3
mp-1076317,Mg1Cu1O3
mp-1076325,La4Sm4Ni8O24
mp-10764,Hg4S4
mp-1076671,La7Sm1Mn4Fe4O24
mp-1076706,Sm1Cu1O3
mp-1076916,Gd4Bi4Pd4
mp-1076927,Gd1Pb3
mp-1076931,Eu2Si4Pt4
mp-1076933,Gd2Al6Cu2
mp-1076939,Gd8Mn16
mp-1076951,Ce2Ni2Ge2
mp-1076960,Tm1B2Rh3
mp-1076974,Th8Tl4
mp-1076977,Dy4Al4Ge4
mp-1076987,Ta4Ni4B4
mp-1076992,U4Ir4Pt16
mp-1076993,Gd4In2Ni4
mp-1077,B4Ru2
mp-1077001,Ga4Cu8
mp-1077017,Hf4V8
mp-1077018,Sm8Sb4
mp-1077026,Y3Si3
mp-1077029,Sm2As2Se2
mp-1077038,Ce2Al2Ir2
mp-1077045,Ti4H2
mp-1077056,Gd4Al4Ge4
mp-1077063,La8Bi4
mp-1077071,Gd1Co5
mp-1077072,Gd8S16
mp-1077075,Ce4Ir20
mp-1077077,Cr8Ni16
mp-1077082,Tb4Cd4Ni16
mp-1077088,Pr4Cd4Ni16
mp-1077089,Cd2Cl2O2
mp-1077095,Lu4Cd4Ni16
mp-1077097,Yb2Zn2Pb2
mp-1077109,Sm4Si4Pt4
mp-1077126,Dy2Si2Ni8
mp-1077133,Gd2Co2Si2
mp-1077140,Zr2Ta1N3
mp-1077154,Sm4Cu8
mp-1077156,Nd2Ge10
mp-1077157,Ir4C8
mp-1077165,Yb4Cu16Au4
mp-1077175,Dy2Cu2Pb2
mp-1077179,As8W4
mp-1077182,Nd4Si4Ge4
mp-1077183,Pr4Ge8
mp-1077197,Ce4Sc4Sb4
mp-1077201,U2As2P2
mp-1077210,Lu4Ga8
mp-1077225,Hf2Pd10
mp-1077228,Pr4In4Pt16
mp-1077231,Ca2Cl2O2
mp-1077233,Sm2Sn2Au2
mp-1077241,Y8Cu16
mp-1077243,K4Zr2
mp-1077244,Gd2Zn2Ga2
mp-1077251,Er6Si3Rh9
mp-1077252,Cr16Ni8
mp-1077258,Nb16Cr8
mp-1077270,Gd1B2Ir3
mp-1077277,U2Pb4
mp-1077278,Pu1B2Os3
mp-1077279,Dy4Ni16Au4
mp-1077280,Al1N1F4
mp-1077290,Er4Cu16Au4
mp-1077293,Gd4In4Cu16
mp-1077295,Yb2Al2Ga2
mp-1077297,Zr8Ir4
mp-1077298,Tb4Mg4Ni4
mp-1077329,Gd2P2Pd2
mp-1077332,Ho4Cd4Ni16
mp-1077334,Er4Mn4Ni16
mp-1077340,Ho4Ni16Au4
mp-1077341,Yb4Cu16Ni4
mp-1077346,Hg16N8
mp-1077347,U4Pt16Au4
mp-1077348,Ce2In2Cu2
mp-1077351,Zr2Ga2Cu2
mp-1077367,Ce8Bi4
mp-1077377,Yb2Cu2Pb2
mp-1077378,Cs2Mn2P2
mp-1077379,Nd4Cd4Ni16
mp-1077380,Sm4In4Pt16
mp-1077381,Eu6B3Br3N6
mp-1077383,Cs4Au4S4
mp-1077393,Tm1B2Ir3
mp-1077397,Sc4Cd4Ni16
mp-1077399,Na8As16
mp-1077418,U2Sb2Pd2
mp-1077423,Tm2Al2Zn2
mp-1077429,Nb8Ni16
mp-1077442,Ce4Au8
mp-1077443,Nd4Sc4Sb4
mp-1077453,Hf4Cu4Ge4
mp-1077459,Yb2Te4
mp-1077462,Hg2N2Cl2
mp-1077469,Li3Gd1Bi2
mp-1077470,Ca2Ni2Ge2
mp-1077471,Yb2Bi2Au2
mp-1077479,Eu4Bi8
mp-1077485,Ho4Sn4Ge4
mp-1077494,Na3U3O12
mp-1077498,Er4Cu16Ag4
mp-1077503,Ti4Si8
mp-1077510,Pr4Si4Ge4
mp-1077518,Er4Cu16Pd4
mp-1077525,U4S2
mp-1077534,Pa4Pt20
mp-1077545,Ca4C8
mp-1077547,Tm4Ni16Au4
mp-1077552,Tb4Ni16Au4
mp-1077556,Tb4Sn4Ge4
mp-1077558,Nd4Sc4Si4
mp-1077588,Si2Ni2Sb2
mp-1077589,Ta4P4S4
mp-1077593,Sm4Sn8
mp-1077596,Eu4In4Pt16
mp-1077617,Eu8Fe8O20
mp-1077622,Eu1Ag1O3
mp-1077706,Cr16Co8
mp-1077708,Cr16Fe8
mp-1077718,Nd2O4
mp-1077722,Sc4Zn4Pt4
mp-1077729,Yb1Al1B4
mp-1077735,La4Sn8
mp-1077738,Yb4Cd4Ni16
mp-1077745,Fe16Ni8
mp-1077746,Ti2Fe2H2
mp-1077750,Yb4Cu16Pd4
mp-1077752,Tb4Cu16Au4
mp-1077762,Nd4Si4Pt4
mp-1077768,Ce2Al2Au2
mp-1077772,Nd2Sn2Au2
mp-1077777,Pr8Bi4
mp-1077785,Ho4Al4Ge4
mp-1077787,Pb1C1I3N1
mp-1077788,B2Pt4
mp-1077789,Th4Si4Ni4
mp-1077796,La4In4Pt16
mp-1077802,U2Ga2Cu2
mp-1077808,V2Fe2Sb2
mp-1077821,N4Cl4O16
mp-1077823,Te4O8
mp-1077830,Pr6Ge3Rh9
mp-1077837,La4Sc4Ge4
mp-1077840,Mn3Bi6Te12
mp-1077854,Rh9Pb6Se6
mp-1077866,Ba1Zn1B1O3F1
mp-1077883,In6Rh9S6
mp-1077893,Ba2Fe4Se8
mp-1077901,In3Co9Sn3S6
mp-1077902,Li1Mg4Si2
mp-1077903,Tl6Pd9Se6
mp-1077911,U1Ga5Os1
mp-1077915,Hg1As1Pd5
mp-1077922,Tl6Rh9S6
mp-1077928,Tm4Mo4C6
mp-1077930,Ta2Mn4B8
mp-1077938,Pr4Cr2Se8
mp-1077939,Cr2Te8Rh4
mp-1077944,Hg1Pd5Se1
mp-1077948,Te8Pt6
mp-1077950,Tl6Pd9S6
mp-1077953,Eu8As4O2
mp-1077954,Ce2Zn4Au8
mp-1077975,Sm8Bi4O2
mp-1077979,In1Pd5Se1
mp-1077985,Pd1N2Cl4
mp-1077988,Mn4B8W2
mp-1077994,Si1Sn1Pd5
mp-1078008,Ca2Ni10H2
mp-1078010,Y1In5Co1
mp-1078018,La1Cl3O3
mp-1078033,U1Ga5Rh1
mp-1078054,Sn6Rh9S6
mp-1078064,Ca2Cd4Au8
mp-1078074,U1Ga5Pt1
mp-1078077,V4Cr2S8
mp-1078078,Co2Si4Se8
mp-1078079,Ag1P1Pd5
mp-1078086,In6Ni9Se6
mp-1078092,Pr1In5Ir1
mp-1078098,U1Ga5Fe1
mp-1078100,Cd1P1Pd5
mp-1078108,Mn4B8Mo2
mp-1078125,Nd1In5Co1
mp-1078132,La4Fe2Se4O4
mp-1078142,Dy1In5Co1
mp-1078150,Pd1Br4N2
mp-1078155,Sn1P1Pt5
mp-1078159,Ce4Fe2Se4O4
mp-1078162,Fe2Rh4Se8
mp-1078167,Pr1In5Co1
mp-1078182,Nd4Fe4Se4O6
mp-1078184,Eu8Bi4O2
mp-1078200,V4Co2Se8
mp-1078208,Ca4I8N24
mp-1078212,Li4B4C2
mp-1078219,C3N4
mp-1078223,Eu3Ag12Sb6
mp-1078224,Ce1Al4Si2Rh1
mp-1078235,Tm3In3Pd3
mp-1078248,Gd4Cr4C6
mp-1078249,Co2Rh4Se8
mp-1078261,Ho4Ni4Sn2
mp-1078268,Pr8B4C4
mp-1078278,Cr2B8
mp-1078286,Ce2Mn2As2O2
mp-1078291,La4Co8As4N4
mp-1078299,Fe2B4Mo4
mp-1078313,Bi6Pt3
mp-1078314,Eu4Mn4Bi8
mp-1078315,Pr2Bi4Au2
mp-1078316,Ce8Al4Ru8
mp-1078325,Pu4W4C6
mp-1078335,Pr4Bi2N2
mp-1078338,Tb1In5Co1
mp-1078340,Ce2Al4Pd4
mp-1078343,U1Ga5Ru1
mp-1078349,La4Bi2N2
mp-1078355,Sc3Ni3Sn3
mp-1078363,Ce4Bi2N2
mp-1078369,Gd4Al8Co2Ge4
mp-1078370,Ce2Bi4Au2
mp-1078372,Na4Mg2Pb2
mp-1078378,Yb3In3Pt3
mp-1078379,Fe4Bi4S8Br4
mp-1078392,Y2Sb2Pb4O12
mp-1078396,In4Se8N4
mp-1078398,Ce2As2O6
mp-1078401,La2Bi4Au2
mp-1078408,La4Ni8As4N4
mp-1078419,Na6P2Se8
mp-1078427,Ce1Al4Si2Ir1
mp-1078431,La2Bi2Se4O2
mp-1078445,Nd4Bi2N2
mp-1078450,Ce3Cd3Pt3
